production_id,date_key,product_id,facility_id,quantity_produced,defective_units,batch_number,defect_rate_pct
4328,859,1,1,9386,177, a86ded96-bd76-458f-9f81-78fb27578dd3,1.8857873428510548
4329,585,1,1,11752,73, 3a10af6b-dbde-4beb-951b-b7d970760f3b,0.6211708645336964
4330,2043,16,2,15755,350, fa5726bc-b297-4339-90b7-57bd61b52e66,2.221516978736909
4331,1593,5,2,13571,125, dd1e90a1-e77b-4c61-adb6-90d1d21a3f93,0.921081718370054
4332,1387,17,5,13771,487, 99d04f57-3630-461d-aa8b-8a9b3ec48695,3.536417108416237
4333,2134,7,5,15905,54, 06632d7e-b0cb-46e6-9537-11c408e53890,0.3395158755108456
4334,833,4,3,7435,183, 2c091146-d49d-40cb-bb50-c5aaa3385ddb,2.46133154001345
4335,195,2,1,19160,103, 56a2b7bd-72b8-4e5b-83b8-a8f5c685b1bc,0.5375782881002088
4336,2053,2,5,19392,149, 2d5687d3-6a10-4ccc-b62b-399978bfd086,0.7683580858085809
4337,406,4,2,3088,342, dd4d78b3-addc-447c-8c35-31dd870bc411,11.075129533678757
4338,175,2,2,585,277, 9e55bead-557a-4560-a193-d2f4313836fc,47.35042735042735
4339,1969,1,2,14253,362, 235ffc36-eae3-4a1d-838a-d0142ce08b4c,2.539816179050024
4340,1156,17,3,15638,448, fcfbf4c7-5b33-4ebd-bfe5-e9acaf670381,2.864816472694718
4341,1942,8,5,19694,452, 04c9d7e8-7351-420a-91ea-9326df0f5d45,2.29511526353204
4342,600,18,5,6449,281, 5363b738-163a-4d23-bab1-3c563a6dbba7,4.357264692200341
4343,110,9,5,10006,444, cc81d216-e3cf-47ee-86ca-809f3ca4fa31,4.437337597441536
4344,1477,2,3,8168,208, 9cdc0a49-8802-42af-bf1a-7d87d45c624a,2.546523016650343
4345,228,4,5,9782,127, d2c7c758-b61a-4750-84af-48a11e1c19a6,1.2983030055203435
4346,744,7,1,7300,481, 5a44b35f-8b41-4d0f-9ec1-38ff67e9373d,6.58904109589041
4347,747,11,5,2277,436, 388ee634-ccd2-483e-9d06-dceec3d37ad1,19.148001756697408
4348,1292,8,5,12469,367, 23c95b54-4387-402d-b4e3-bf992a48443a,2.943299382468522
4349,659,3,2,8301,478, 69ec583f-3b07-4916-a71f-e30ddffee482,5.758342368389351
4350,1365,17,5,11081,417, 1aa3ebc5-e2bf-41d3-9e8e-405af73f9344,3.763198267304394
4351,368,4,4,17906,77, 1cd21979-87ce-4d21-9f8f-a4a1adbe5988,0.4300234558248631
4352,572,16,3,9017,127, 74342423-eb2e-4ec0-91a9-05ac08e87186,1.4084507042253522
4353,775,3,2,14974,395, 9ac0d4f5-898f-4e5c-b866-44cb0e23c85f,2.637905703218913
4354,810,20,3,2808,227, d8226d91-921f-4cf8-a1fd-1ba810eb9e5a,8.084045584045583
4355,784,16,4,18208,334, d7ba581e-cc66-4eb6-a4ef-67bfdc0179b4,1.8343585237258344
4356,1651,1,2,17989,258, dd25051f-7ba4-47cb-afa1-82bc0963d6e1,1.4342097948746455
4357,1446,13,2,6512,328, bec0c2a6-9d6a-4b4c-a916-a1d6e97de365,5.036855036855037
4358,300,17,4,4619,9, eb2864f6-4325-4e1c-b256-673105b2e15d,0.1948473695605109
4359,1280,12,4,3698,324, 6bdc54ab-5abf-4200-a174-bdef8f8d5d02,8.761492698756085
4360,670,16,1,13118,129, 3fd97f36-5af5-47bf-90b4-5ee81d94cb70,0.98338161305077
4361,1412,2,2,13279,217, 295b9504-8668-4cce-93a4-f21a532c0e23,1.6341591987348445
4362,350,10,3,12243,325, 910ee9a8-723b-4608-a166-580dae1783b6,2.65457812627624
4363,1531,3,5,525,236, d3bdca99-7c93-4738-bd5a-43265b91be25,44.95238095238096
4364,1669,12,4,762,133, ddff6ae1-2c26-4600-8c02-bbb9cab3cb61,17.454068241469816
4365,1358,6,1,2979,324, 149fe6f0-4091-41d5-a390-13e711463f03,10.876132930513595
4366,1449,5,4,18897,429, 4446db96-ad18-4b97-9c2f-8da471bc7207,2.2702016193046517
4367,1896,1,3,11462,347, 92bef5ec-3557-4fa8-8481-b6c1e9d2a45c,3.0273948700052347
4368,1820,16,5,6553,82, 38e942b0-145e-4775-bffa-0ab009887bb7,1.2513352662902488
4369,138,8,5,9835,279, 9b3649db-748f-4ed7-8f92-fd15b2ac2d06,2.836807320793086
4370,2166,13,4,15450,164, 1c328ab1-24da-4db2-823a-81784a8566dd,1.0614886731391584
4371,637,14,5,2244,217, b18bbebf-f922-4939-96c7-b06bccb939a0,9.670231729055258
4372,1204,11,5,17066,206, f1c0e24f-c988-4ab9-b3ba-384b49132a3c,1.2070784015000586
4373,222,12,3,5191,488, 2fb045fe-b24a-412f-823c-40f8f6814759,9.40088614910422
4374,1394,13,4,11854,143, de7c10e6-194f-48a3-b802-1a3e20e8917f,1.2063438501771555
4375,160,8,1,12784,435, a6cb491b-1506-4eba-8886-459b3a7f78a3,3.4026908635794744
4376,1228,10,1,1282,94, ee7a9d46-4412-4923-8230-70340fdea07d,7.332293291731669
4377,528,3,2,18544,491, a0d48253-3e37-4c55-aa91-f4a7c3dec381,2.6477566867989646
4378,617,6,3,13717,115, befeced4-5e34-441f-9df3-ac0302c96fd9,0.8383757381351606
4379,2000,19,4,8618,365, 6644de39-65cf-4f42-9d7c-ec2d440edde5,4.235321420283129
4380,1681,18,5,6649,433, 089683d2-81eb-414a-aa4c-523b92ae285c,6.512257482328169
4381,215,18,3,19692,284, e6101e46-0df5-48cd-9ce6-c6571ab32cdb,1.4422100345317896
4382,1942,20,4,2630,242, 48f5d72d-43a5-462c-b832-cf0f492e4e48,9.201520912547528
4383,690,18,4,16163,54, 93b8d1bb-131d-40af-90aa-86fa5c6cab9d,0.3340963929963497
4384,1557,16,3,10360,469, 146d721a-2182-48dd-871e-4367a74fb622,4.527027027027027
4385,738,13,3,2396,310, 324303c1-4033-40ea-af04-a6fdb4db4493,12.93823038397329
4386,773,11,3,11952,422, d878bd6b-3b2c-4f3b-a376-001c6b71b51f,3.530789825970549
4387,1510,18,2,11271,184, 38f7cdb3-54bb-4173-8c9c-9f0ab5119f37,1.6325082069026706
4388,1588,16,5,2413,18, a56ef554-0430-445b-8f8a-8d37da03de8a,0.7459593866556155
4389,1439,14,3,4597,133, 4e316522-71c3-4fc6-8dd2-36baf669b554,2.893191211659778
4390,1455,7,2,10050,177, 9e068e38-3173-4ae9-8391-c21f5297081e,1.761194029850746
4391,1976,6,1,9218,34, d9df388b-4f9b-4839-8d09-ce39268d1e4e,0.368843566934259
4392,143,17,2,8243,117, 8b11ccf7-eb5e-4f8f-8d29-fa7ef7145bcd,1.4193861458206964
4393,1330,15,5,8841,254, 4c4d07f9-602f-4854-b332-891f0d86e3ce,2.872978169890284
4394,417,10,1,10254,426, 36e5b751-aa20-46c8-a3a5-dc00d869c7dd,4.154476301930954
4395,1564,17,3,9358,240, ff88d07d-a328-4235-9b24-c9f7e3c039d0,2.5646505663603336
4396,814,2,3,15552,55, 59a939a4-1994-4075-a97c-767fe5366e97,0.3536522633744856
4397,1512,17,3,9247,291, 33ecb90a-cbc7-46da-9f6f-4dbf3e3a7d62,3.146966583756894
4398,1787,13,3,2973,14, 64e7310a-c31f-4b27-a826-9d8ffbe4c3e4,0.4709048099562731
4399,1649,18,1,15717,292, 6d142da0-335b-47f2-8831-3ad1000cb86e,1.8578609149328755
4400,1118,19,2,3615,181, 747fc814-a8a1-46dc-a4c3-b3fc6d27a21d,5.006915629322268
4401,455,2,2,6127,106, d233a2b3-9aec-4bac-91d2-68a2fa43919c,1.7300473314835974
4402,1681,2,4,17042,208, b8ce8f34-5649-442f-8f6d-bc717c8d70d1,1.2205140241755663
4403,78,18,2,8857,124, 78d9c339-5bce-4748-b973-111b91a43664,1.4000225810093712
4404,647,7,2,8257,7, c9e6f346-abaf-4aa1-9a9b-3ca1b1f9dd84,0.0847765532275644
4405,1103,10,2,1158,12, fe1e1746-1e22-42d8-abcf-9c8708a02906,1.0362694300518136
4406,840,4,2,7826,463, 4c38b1f8-9b91-4810-b62b-06efca7acbdd,5.916176846409405
4407,248,4,2,10719,324, 9645fa4b-7124-4152-bab7-fd217e5d64b1,3.022670025188917
4408,1151,1,1,8820,447, 76c0a88f-2d3d-4ade-8d28-a85aef3f2d83,5.068027210884353
4409,2089,2,5,12774,178, 1981290d-acb6-45cb-893d-99146a375d55,1.393455456395804
4410,1939,10,5,14367,151, efc3b4ff-2d00-4db2-a5cb-225f09418ac2,1.0510196979188418
4411,1726,15,4,19553,473, 2313df49-d86b-4cd0-9501-e861fbb51a72,2.4190661279599035
4412,904,12,2,9647,82, d4f8aa70-e207-4cf6-a1b2-a0c10d1b5c31,0.8500051829584326
4413,414,3,3,17984,66, e24cb607-bd59-4816-9e27-33a7ce7e0552,0.3669928825622776
4414,676,4,5,3805,7, 6aede83b-6983-4987-8817-b83055602604,0.1839684625492772
4415,2130,9,3,7136,25, 6e8abb3a-2e0a-47a8-9979-6cf614580410,0.3503363228699552
4416,1410,14,4,3941,45, da6e5691-d57e-4b98-ba9d-3f6c424b9428,1.1418421720375538
4417,1710,10,3,787,487, a4a9b760-737f-414c-a55f-655140fbcc0c,61.88055908513341
4418,333,10,2,15422,222, f9e356c8-be62-4b8b-8643-68dec94a981e,1.4395020101154197
4419,441,5,2,5366,220, 0ab38d82-11b3-4745-b4d5-5f5b855b213f,4.099888184867686
4420,712,11,1,17438,350, ff9bf839-fb06-42e4-bcbe-8aa8aa366a3c,2.00711090721413
4421,495,14,2,16315,82, c7d45b1b-50b2-48b4-97a4-6868938fde4b,0.5026049647563592
4422,1958,6,5,15624,174, a7f6d8a5-4351-4b3f-abc2-af274b9e8713,1.1136712749615976
4423,529,11,2,4316,147, c4f5ae7a-7130-4479-9267-1a128ec6dd8f,3.4059314179796107
4424,1611,11,2,2455,44, 98549d5b-d42a-4c57-918e-f0539c08f611,1.7922606924643585
4425,1818,3,3,17253,469, 5cc2404a-685e-4b22-a338-892ac18e7b3c,2.71836782008926
4426,153,13,4,3401,412, 187d5b08-ffd1-40cc-98e1-3aa8bf600acc,12.11408409291385
4427,344,18,2,18572,172, 4375c60e-988e-4165-9c93-0978fe97a0ae,0.926125349989231
4428,1781,18,5,4001,10, 208bc778-e00e-4721-b539-7898a1ad33ff,0.2499375156210947
4429,116,6,4,5307,0, a7bee54a-7a5a-4a88-b25a-ced5ea1d7ed3,0.0
4430,942,13,2,15180,136, e43b6107-e628-4624-816e-eac518feb64e,0.895915678524374
4431,104,6,4,11145,209, 24532978-f7bd-4420-8a00-6171385ecf70,1.8752803947958727
4432,987,12,5,13697,256, 56b2e433-4f94-4a6a-8cf8-eefff749b479,1.8690224136672269
4433,946,7,3,2273,452, 70177b24-7c20-4180-b821-30d113c49e1d,19.88561372635284
4434,364,14,3,4844,54, 641d2a8d-521a-4738-9cd5-df2522460c39,1.1147811725846408
4435,1865,9,1,712,494, 121ba330-a667-42ae-9216-04d636ae0ccc,69.3820224719101
4436,1410,3,5,18803,459, 4a89d12c-4f8f-4ffa-85c8-4b474d06869c,2.441099824496091
4437,888,15,2,16390,475, e1509d6b-b8f2-4fde-8a90-44c498f553b3,2.898108602806589
4438,1173,7,2,943,23, 32e1219d-59d4-4616-aa18-c2877c14697a,2.4390243902439024
4439,1227,7,1,12380,228, 1780c378-e56b-4334-872a-6c59baaaf200,1.8416801292407108
4440,2024,19,5,18432,119, f3dd556a-d3b5-4acf-a2d2-e30ff2e864ab,0.6456163194444444
4441,965,2,4,8504,285, 09988f0e-f2e1-4872-a47f-987180639200,3.3513640639698963
4442,1814,20,4,14213,210, 24b0133a-a7b0-4953-b69a-8b136687cf60,1.4775205797509323
4443,2059,14,3,17397,166, ed1ad1ea-b856-43f0-a5bb-0285805651d8,0.9541875035925734
4444,1285,5,4,1737,39, e6d09d07-a6dc-4263-bb73-77c31027a56e,2.245250431778929
4445,1296,1,4,1724,314, 8a97b7c6-6b00-4cce-8296-5bf5bf38d5ac,18.21345707656613
4446,2094,12,5,16709,239, 17e41dd9-8022-4dae-be93-f0ec22a56287,1.430366868154887
4447,408,12,5,13023,308, 6d43ffc5-a4bf-4a43-9fc6-430f37a021c5,2.3650464562696767
4448,14,19,1,4755,84, 77578d85-a6ac-48b1-8dae-06fff0ff5f37,1.7665615141955835
4449,536,2,5,13712,278, 91842c20-a0db-4ce0-a70b-63ca8b6d1317,2.027421236872812
4450,365,13,1,2226,241, 904f6a29-1497-4c5b-835b-a7a663e39564,10.82659478885894
4451,254,12,1,7973,258, 72d4ca02-4d13-45e2-aca1-6c1fe3d77383,3.235921234165308
4452,1431,7,2,6074,200, e81da377-c4f5-4f2a-b35c-15513b172878,3.2927230819888047
4453,1798,2,4,18064,141, 5fa59d6c-2399-46bd-81ae-e7d25f7715f5,0.7805580159433126
4454,1783,8,5,16374,30, 74e5286e-1a23-4f79-9fa9-205266ff1b14,0.1832172957127152
4455,489,19,1,3973,246, 9943bd2a-2763-4a74-a7d2-c7123fe8e8cd,6.1917946136420845
4456,201,19,4,18462,5, 8b9ba0bc-b870-4772-9a1e-9045eef23233,0.0270826562669266
4457,105,18,5,15633,384, 5535277e-0c2d-4c3c-805d-77b105900b0b,2.4563423527154096
4458,228,2,4,6690,458, e36f7f06-1ad6-4a8a-a7d1-ede7f69adbe9,6.846038863976084
4459,2030,2,1,9914,182, b5869a54-f097-431c-b201-e35b6ff4e85f,1.835787774863829
4460,1723,13,4,11954,235, e26d9acb-84da-4b9e-ad24-cd5ac1f6dcce,1.96586916513301
4461,453,6,3,7049,468, 5ecf4aed-65b7-404f-8ab2-825076636c7e,6.6392396084551
4462,1706,8,4,5052,117, 92c07fc8-31b7-4594-afc1-9f5bdc4bc400,2.315914489311164
4463,1211,19,3,11935,273, c4120b6d-820a-45d6-ba9d-094065affa85,2.287390029325513
4464,1955,6,5,17024,343, f6aeab04-0671-481b-8a0b-72e911905ddb,2.014802631578948
4465,553,19,1,5288,121, c8cc8b00-7282-40cf-bef1-befdf3b67271,2.28819969742814
4466,83,9,4,14088,325, e762fd42-8768-460e-9504-8c6114af000e,2.3069278818852923
4467,833,15,4,12983,238, 889f728c-f463-43b9-a5a2-27a51a6406f8,1.8331664484325656
4468,147,17,4,13410,33, ea2a4820-f56d-4952-9e41-e86d053cc72b,0.2460850111856823
4469,986,8,1,440,199, 4a9ff815-cbcc-47ef-b513-fffc5cfe171b,45.22727272727273
4470,1792,9,4,1800,144, 1a1d343b-e07a-4b83-bc99-6897487eacd8,8.0
4471,606,5,5,1821,286, 1cb1129c-6254-4e8e-8640-1b0ca28adbc2,15.7056562328391
4472,248,6,5,10906,93, bb6f582c-d825-4a74-9096-cef002f2d613,0.8527416101228681
4473,464,11,5,17877,491, 24c41b51-3cf4-4efb-aaa8-389138254c2d,2.7465458410247807
4474,1292,7,5,5695,379, 2d09a471-2d7d-4c42-827a-572a20ebe4a0,6.654960491659351
4475,860,20,2,6635,221, 32f08829-d7b8-45e2-963a-83ab48c98d7e,3.3308214016578748
4476,1606,15,2,18897,257, 96e59bfa-13c8-42dc-8cd6-97340ed8601e,1.360004233476213
4477,682,13,5,1474,156, 2591dd97-9664-4dd0-a0ef-5184f59a446f,10.583446404341927
4478,398,15,4,15608,143, 5410046b-e516-41d4-aacd-03e427a4f4dc,0.9161968221424912
4479,1444,14,5,4006,324, d87d4bbc-674f-40f4-8ad2-53a1d3e06d6f,8.087868197703445
4480,1467,6,2,15680,197, 9d7154f9-e95c-4d6c-abdc-8ede39beadb9,1.256377551020408
4481,441,4,2,8067,81, cef426ac-234d-485d-ab60-f5a343422df8,1.004090740052064
4482,1852,18,1,19229,76, 39ebe837-8aee-4868-8414-d0cd90116c06,0.3952363617452805
4483,991,18,1,8916,418, 424a9953-0798-4b38-8562-5ebe0b192caf,4.688200986989681
4484,590,4,4,1648,441, 56c89b7c-dbc5-47ed-b65c-4e716f15ced4,26.75970873786408
4485,992,1,1,16242,387, ae08015a-0ec2-45dd-b066-f0b5a479a047,2.3827114887329146
4486,2011,3,3,3685,263, d46ce5a0-7190-41dc-968e-9b73a932d08e,7.137042062415197
4487,1729,5,3,340,288, 511fd8b2-c1fa-474d-98ff-93c7c222c2c8,84.70588235294117
4488,308,20,1,10500,437, be11333b-bd6e-462f-ad14-064bc06e62ff,4.161904761904762
4489,144,6,3,7715,330, 06c211df-acef-401e-bec1-bb1c1ccb60f7,4.277381723914452
4490,330,4,2,18084,134, fda60bc6-1187-4a2b-9ce0-870f49fe1499,0.740986507409865
4491,1905,5,5,16178,24, f1f40747-3f6e-4d52-a37b-bf5af7779d00,0.1483496105822722
4492,784,12,5,6872,402, ea570961-3af4-4b81-8e57-6b86b9407583,5.849825378346915
4493,990,7,3,6386,441, 9d176312-2292-4193-8ebc-85ba20790a0a,6.905731287190729
4494,1895,13,2,13751,315, 0cdefd3b-5d54-42f6-af05-02f55bdfb9df,2.290742491455167
4495,2052,8,2,1303,194, ba9f7221-0e49-49ce-909b-a81e198f4ed0,14.88871834228703
4496,1410,13,1,19882,361, 1784c933-9363-4bfc-8d4c-a14597f58e04,1.81571270495926
4497,505,12,2,1294,419, 9fefd734-2afd-4ccf-84e5-60bdef153b99,32.38021638330758
4498,186,10,2,5999,192, c0e9d877-46b1-4534-89d0-86e1f2cce569,3.20053342223704
4499,1086,10,2,7472,102, c07d1f3c-fa85-49ac-937f-abe7c04e8f70,1.3650963597430408
4500,1305,8,5,14952,58, 1d33817b-9033-459f-bfae-1b993a29e148,0.3879079721776351
4501,1659,14,3,14414,489, 4fa76f28-45bc-4121-a626-4ab6dece9ae9,3.3925350353822674
4502,1858,4,1,17641,482, 7e502ca1-47ec-47ff-86c7-3d9045326132,2.732271413185193
4503,870,20,1,8530,244, cc39c53e-5744-4c3a-84b9-618d275427c3,2.860492379835873
4504,1006,2,1,4953,10, 77ad6a1d-0ac6-4677-b742-ea93f7a85d4d,0.2018978396931152
4505,2179,9,4,19945,301, d5af066b-7627-48b2-8cea-840b7be3c689,1.5091501629481074
4506,1966,6,3,1966,91, 32c5a19e-ee76-4c2a-9c84-ef00acf03688,4.628687690742624
4507,1693,19,5,17982,70, 1e861809-ba22-4b9d-ab39-0c10a77c3f8e,0.3892781670559448
4508,790,3,3,7974,77, 6d4e588c-5b12-402d-96d3-7c9ea49b4a3b,0.965638324554803
4509,1998,13,1,2105,340, c8a0e530-a754-48c7-8fed-e633871edce1,16.152019002375297
4510,1686,11,5,1404,261, 49d09a85-299d-4c27-bd79-08fa22aafe71,18.58974358974359
4511,2016,14,3,11841,483, d25ae0f4-b896-418a-83eb-661c25e27dcb,4.079047377755257
4512,711,17,2,15574,480, ff3a965c-369c-4a76-8c44-b1e5a9b2a069,3.0820598433286244
4513,599,18,3,1809,134, 65729a22-3f84-4eb0-bb12-a4214acc5031,7.4074074074074066
4514,1203,5,2,2083,444, 49f1864a-0a21-47ec-8107-2815f342faed,21.315410465674507
4515,1670,3,1,15257,315, 3711bd2c-1f96-4216-af48-ec7a323fe6c5,2.06462607327784
4516,665,7,2,10805,158, 7752c413-3e4a-40c7-8a22-a8f982ff060f,1.4622859787135587
4517,53,6,4,9328,113, 299e8358-8d26-4a30-aef9-12bc81aaa9c0,1.2114065180102915
4518,1778,3,5,10191,218, 9a16c4fe-8105-4663-8551-b4b5e10350df,2.139142380531842
4519,1311,20,2,18982,22, 18f29d3d-d1f6-48f7-adde-eec9fefaa12d,0.1158992729954693
4520,1407,13,5,6459,384, e9fd2ae9-a79d-4d88-a393-2374148d8791,5.945192754296331
4521,579,11,2,8481,168, a0e59cd8-d934-44c9-9e35-92b29e99228c,1.9808984789529536
4522,1361,2,1,8026,345, 70ec5e0a-fe34-423d-ba02-6ec797b29d73,4.298529778220782
4523,1207,8,3,1476,35, 4308ac40-6d42-42e2-b7c9-f3514d4c21c3,2.3712737127371275
4524,1309,12,2,19401,184, 6c4394e2-bc16-4c22-9713-8f9dd50185e3,0.9484047214061132
4525,1187,12,1,7262,34, eba99df0-27f1-4c14-8800-37bac689402e,0.468190581107133
4526,1128,15,2,1741,49, bc513514-0e96-47c0-8b00-049e564c0719,2.8144744399770247
4527,2020,8,4,8497,366, ba128891-595d-48c5-9cf8-f6121726fc15,4.307402612686831
4528,1295,12,5,7571,308, 0513a39e-dca1-450e-b071-8fe30d340ac3,4.068154801215163
4529,1565,10,2,2651,450, 6bfdb070-057e-4168-a1af-8788de5a3df1,16.974726518294982
4530,409,3,1,2937,245, 8fdeac3a-3de6-42e5-8052-4fe31764087d,8.341845420497105
4531,1099,6,1,5863,211, 25fea776-dd43-453e-ac87-e048504ae9b2,3.5988401842060376
4532,1509,15,3,19228,435, 345d9fcd-8059-43ef-a072-1dc3c0914f14,2.2623257749115875
4533,1337,14,5,3240,169, 2a2b69bf-50e4-46c9-9cc8-c1b906fc4a7f,5.21604938271605
4534,112,3,3,2175,148, 8960809e-5a0e-4a05-a0a5-8060ec761f94,6.804597701149426
4535,1272,18,5,18004,157, 7ac789d4-553a-4ff5-9c55-90dc6c0d336d,0.8720284381248611
4536,1843,17,5,10886,252, f1383763-e1f3-48e4-a5a1-419eb2498c9a,2.3148998713944517
4537,491,14,2,15296,62, 77172e2c-249e-4caa-a11f-73edd7c955a5,0.4053347280334728
4538,1594,14,3,11643,37, 08ebe0b2-f325-4a19-81a6-aac5f1062632,0.3177875118096711
4539,1676,16,3,5313,41, b43890df-7885-42cf-9f70-273b2e4a7a7b,0.7716920760399021
4540,325,19,3,994,377, 08c32ab3-e57c-4b5e-80dc-4ff73ddaac89,37.927565392354126
4541,1433,11,1,1811,93, b08b225a-0ae8-4ad5-8b8a-af44dc668228,5.135284373274434
4542,1860,5,4,7157,25, 4f59d9a4-8394-478e-94ff-72e3ed77f3d1,0.3493083694285315
4543,1432,1,2,13561,261, 4d46c0dd-fcde-4fcb-b6d7-ea2a13fbfd78,1.9246368261927589
4544,804,20,3,13256,470, 4b9660af-78d4-484e-9308-41d3fc223d93,3.545564272782136
4545,2178,18,5,5696,390, 58f9262f-eaf7-419c-ab52-37fb48045468,6.84691011235955
4546,1827,14,5,5340,382, a091fc74-8ed0-4e0e-8064-e86f3a556784,7.153558052434457
4547,1149,5,2,11715,92, d0eda7e2-a461-4280-be1a-7caa200a3248,0.7853179684165599
4548,284,5,1,13213,491, b5520f10-ed1a-4ba5-92e2-7dd46a47d9c6,3.7160372360554
4549,1918,5,3,3373,403, 42836ede-4201-4181-acb1-6eb66502577a,11.947820930922028
4550,872,10,4,18190,458, 22a83a5b-f9e0-4a12-8037-6a537976627c,2.5178669598680594
4551,44,10,1,17080,133, fd67fdce-65d2-403e-b000-a4550f7fedbd,0.778688524590164
4552,1029,9,2,2830,211, f5de43b1-e430-43ed-9bbf-43bba037aa25,7.455830388692579
4553,869,14,3,5509,177, c55fff8c-d1e1-4b5b-ba68-b36b60682e3e,3.212924305681612
4554,1183,1,2,10128,26, 71f9a0d2-cbdd-4fa8-b5e0-0ef8ffb09962,0.2567140600315956
4555,2077,6,2,19659,221, 2cede8bb-a34a-42ad-b6af-b5a1c578c1ac,1.124167048171321
4556,607,7,2,6632,79, 7bab67ae-deaa-42cc-b1c2-68079312aad3,1.1911942098914354
4557,2,12,2,13205,431, 42ee7698-8940-47f1-8bbd-557eb43fd7df,3.2639151836425597
4558,2104,15,4,9251,416, 756e902a-6c31-468e-b92a-fed396550cb6,4.496811155550751
4559,398,16,2,8820,206, 4eecb9d0-dcc8-4e09-a840-7d40f5320247,2.3356009070294785
4560,1551,3,5,16491,479, a324c130-cc2f-4864-805b-c958c427fd69,2.904614638287551
4561,597,16,2,11404,340, 81a32131-e097-4eba-a77b-1bb0679fc5d7,2.981410031567871
4562,1790,8,4,7122,482, f98dd7c4-df71-4d6e-a0f0-af7d3a6c4558,6.767761864644763
4563,1785,14,2,10850,437, 9c6aab6d-fe36-4c86-adaa-de90bfc9a25c,4.027649769585254
4564,815,3,3,15043,103, c5b350d4-9e93-4f53-9790-4c79fa14fc9a,0.6847038489662967
4565,1556,12,1,894,128, 3e7fc739-0795-4ccc-8982-227a573bdd89,14.317673378076062
4566,2172,14,4,12445,153, c51d5013-7125-485f-892f-31e9d70cf994,1.2294094013660104
4567,658,19,3,4766,115, 9ea88162-3fc0-4d87-adfd-3d9304d3b840,2.4129248845992444
4568,230,4,4,1895,227, 34bb5844-c44d-4b56-bedf-0aaa512ec2f2,11.978891820580474
4569,1359,12,1,11794,474, 6fe6c09c-b494-43b4-b49f-6c1f25962006,4.01899270815669
4570,573,3,5,14538,117, b1b07e1b-cd04-497f-af9c-1a855bae4454,0.8047874535699545
4571,2169,16,1,17678,80, 90c620a6-d9bf-435c-bb61-3060c1064808,0.4525398800769318
4572,1740,3,5,5592,447, e774fdf4-aa61-4fbc-abf2-29ac8a660d14,7.9935622317596575
4573,1506,3,2,3524,315, f7a4f065-13f3-47d7-b10b-e91e52562967,8.938706015891034
4574,517,7,3,9154,270, 3e3edf64-3656-49bb-92f3-730ca303cce5,2.9495302599956306
4575,314,10,4,2397,238, ee55891e-073b-48eb-8ae3-d007a5f5c962,9.929078014184398
4576,1361,16,5,17058,149, 56c84254-4eea-4e94-a0ee-63e30040c6ad,0.8734904443662798
4577,2125,13,4,13300,281, 7c5cf88e-67e3-40d0-997a-207d10ecb462,2.1127819548872178
4578,828,19,1,14530,136, db26fcc9-2d35-4649-98fe-f18edb8e71be,0.9359944941500344
4579,1677,6,2,5585,32, 8bb3c97c-d672-4c87-938b-8008dadbc174,0.5729632945389436
4580,2148,9,1,10062,59, 8c01c3cc-bc49-4fb7-b7f8-05a22aba8215,0.5863645398529119
4581,296,14,5,11245,186, 99abd525-9361-495e-bdac-499622014662,1.6540684748777237
4582,1461,17,3,14550,10, 8af59f72-7b47-47c9-ac1f-05735dd955cd,0.0687285223367697
4583,1675,7,5,14146,402, b5c73c67-3e20-4f68-a930-0c0a71594d6f,2.8417927329280364
4584,778,8,5,4609,148, a12f96ef-6c36-4b7c-b727-1903d69ecea9,3.211108700368844
4585,1564,5,1,5745,169, 43917efb-ecc8-43b3-80de-58d7c9b4d873,2.941688424717145
4586,1143,20,5,14734,257, 62a20c7f-c962-4493-8831-846c6c483977,1.7442649653861817
4587,395,12,3,12790,10, cfac425e-30e1-4f8a-8fec-1e0925660b16,0.0781860828772478
4588,1521,2,2,5314,178, 3effd1b0-a77a-4ad8-a74d-33f3ffe9fa33,3.3496424538953704
4589,1273,16,1,5448,241, d16f55cf-cd49-4f11-b843-a2ad96d35e0e,4.423641703377386
4590,1031,3,5,9210,190, a467a1aa-dac2-4989-b0ab-17cc92942a26,2.0629750271444083
4591,1437,15,4,12751,387, f6030a40-442f-48df-8d7d-eacb36e54c50,3.035056074033409
4592,961,17,2,15481,391, 845a5a59-8255-42fe-b563-9dafeb215012,2.5256766358762355
4593,655,16,1,6465,46, 4511a2a5-f8e5-4a4b-8b42-7a3932f97f78,0.711523588553751
4594,1476,3,3,3411,264, 6a914602-2be3-438a-8914-8739e7311626,7.739665787159191
4595,1923,15,3,4175,231, 6ea7b741-feb8-4f23-874b-e3b5b75a183a,5.532934131736527
4596,1916,1,2,2690,169, 1ad0ad0e-f4e9-4165-ad82-4d56bacf1749,6.282527881040892
4597,3,12,3,5491,169, 64b5573c-5ab2-45d2-856c-e1bff89d3d99,3.077763613185212
4598,413,10,1,13819,128, 257a7d3d-990b-45f8-9c65-d2e96442f2ac,0.9262609450756204
4599,20,6,1,4728,472, c286b51d-355f-4b73-b31c-8c1e0c5f7cb7,9.983079526226735
4600,445,8,1,427,132, ca5380f7-ccf5-4b61-a700-c49f5b3ef556,30.913348946135837
4601,1370,20,5,8922,111, b89a0191-1dba-421c-9a2d-0a77b24acd62,1.2441156691324815
