inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
3842,345,2,4,4276,988,707
3843,1009,3,2,3786,417,89
3844,203,17,3,5337,1360,406
3845,573,16,4,890,1097,1209
3846,192,8,3,14927,772,874
3847,2053,18,3,14286,342,1101
3848,1914,15,4,8516,1522,1494
3849,1717,7,4,19518,1136,264
3850,311,9,5,14854,617,1088
3851,2104,6,1,13167,1531,703
3852,443,18,5,16709,1603,1426
3853,1261,18,1,19663,923,804
3854,870,14,4,9103,1010,90
3855,585,14,1,14328,1486,1282
3856,1595,14,2,4323,638,127
3857,1538,4,5,4166,309,1251
3858,360,4,5,346,1706,741
3859,1724,15,5,18102,957,321
3860,2078,15,3,11737,233,1473
3861,1803,18,3,8712,1121,1391
3862,2012,14,4,5260,196,1150
3863,2156,1,4,1471,1867,547
3864,844,10,3,7828,1949,1449
3865,1626,20,5,4338,1879,971
3866,891,10,3,19096,641,275
3867,1992,10,1,18564,1821,1344
3868,1983,2,5,6019,1482,973
3869,960,8,3,4424,1067,943
3870,1469,1,4,7897,489,1188
3871,1462,1,3,19219,1531,581
3872,732,4,2,9121,278,379
3873,606,7,3,3158,1357,1233
3874,615,9,5,9141,1646,315
3875,2005,16,3,5434,781,112
3876,1720,5,4,1253,1418,1173
3877,674,2,1,5040,1674,880
3878,1271,11,2,14707,996,1009
3879,1588,18,5,12121,1981,503
3880,1612,19,4,3179,1337,895
3881,897,13,2,16886,789,1452
3882,1463,11,3,19459,427,360
3883,278,20,2,13014,1176,1257
3884,552,19,1,7636,1003,349
3885,1637,17,2,1080,649,818
3886,2159,5,2,6780,72,1218
3887,761,13,3,13464,342,1487
3888,1450,20,3,10586,1340,220
3889,405,1,5,2484,1602,762
3890,1359,10,3,11644,525,117
3891,1233,8,2,12420,1001,1146
3892,22,8,1,9090,500,1194
3893,678,19,3,10887,947,1311
3894,2029,6,5,1466,334,858
3895,1232,12,5,3038,1386,371
3896,2056,7,2,17746,1235,486
3897,1809,16,3,6287,639,1321
3898,529,9,3,8595,171,1059
3899,2038,10,5,9985,1554,475
3900,1677,10,3,18800,1185,1222
3901,657,10,2,15118,1312,1177
3902,166,20,1,17405,1283,277
3903,849,16,2,7214,1422,81
3904,496,1,3,6674,560,501
3905,590,17,2,5629,51,1019
3906,429,14,4,3909,941,654
3907,163,19,4,13636,1788,1085
3908,1263,17,3,17650,848,1416
3909,72,14,3,8831,678,1416
3910,655,8,1,5431,1954,1342
3911,269,9,2,17944,510,1095
3912,1777,8,1,4787,1885,1422
3913,1269,13,3,5457,1968,935
3914,1016,17,3,427,1931,331
3915,1084,19,5,10385,1001,598
3916,6,7,1,10423,1555,78
3917,982,17,3,5391,1699,323
3918,407,1,4,8525,1659,54
3919,1954,5,5,15640,1021,667
3920,2074,6,2,3222,1314,1030
3921,986,2,5,4976,1031,512
3922,390,16,2,19212,863,510
3923,710,5,4,13806,103,240
3924,1472,5,2,9224,1744,142
3925,754,12,1,1923,1540,726
3926,1412,3,2,19984,158,1145
3927,1273,16,2,4173,329,906
3928,526,6,5,17714,1738,1356
3929,1486,15,4,10487,1748,513
3930,2061,15,2,4495,1130,778
3931,556,16,1,6151,889,1242
3932,19,20,5,1576,886,652
3933,575,13,4,18507,1287,349
3934,1004,12,4,19080,1581,991
3935,1939,10,3,7221,1101,1370
3936,1940,14,1,2530,253,29
3937,1636,2,5,8054,594,146
3938,1699,3,5,11981,358,1004
3939,2170,9,1,17017,1707,688
3940,432,11,4,17740,577,250
3941,2092,11,2,18141,1739,1058
3942,1896,10,1,12185,1981,506
3943,1944,14,5,18236,1416,461
3944,1341,9,1,3078,1058,897
3945,145,20,4,4432,1291,293
3946,1074,10,3,3113,666,637
3947,1089,9,3,15189,1662,1046
3948,800,5,2,14108,1160,345
3949,1152,8,2,18248,80,272
3950,1957,11,4,17606,149,1098
3951,463,1,2,3930,716,905
3952,1775,10,3,3058,853,467
3953,2046,1,4,1640,1388,1340
3954,808,7,4,8814,544,392
3955,187,14,4,11299,1691,488
3956,1744,5,1,7153,520,779
3957,732,17,2,5770,791,1179
3958,1936,6,5,10790,1588,852
3959,1214,16,3,14362,783,1289
3960,1412,11,2,15447,1706,89
3961,429,10,3,10381,1745,500
3962,1308,15,2,18222,1856,549
3963,1218,7,5,2633,1047,509
3964,1311,2,3,10856,380,522
3965,771,12,5,18902,1267,1028
3966,758,19,3,5176,1803,136
3967,136,12,1,16968,1264,1300
3968,792,16,1,17148,301,626
3969,171,6,3,19938,1811,938
3970,1581,3,3,17111,1074,923
3971,962,2,5,9976,1532,447
3972,876,20,4,4387,1718,1158
3973,103,5,3,14156,1163,513
3974,1002,11,2,15271,567,81
3975,1149,3,2,9536,1556,516
3976,1482,3,2,5266,1829,655
3977,658,5,1,10466,1718,99
3978,1221,11,5,11066,1189,504
3979,423,3,1,13083,122,1065
3980,171,13,2,12410,205,614
3981,453,8,3,11490,772,1367
3982,1976,20,2,13164,118,280
3983,1658,10,3,10336,520,148
3984,2054,2,5,7576,541,645
3985,288,4,4,807,349,303
3986,1642,18,3,8724,1217,1090
3987,1448,19,1,16425,1784,1231
3988,1914,4,2,147,1279,38
3989,608,20,2,2014,967,618
3990,457,9,2,17589,762,673
3991,1765,16,3,19664,800,782
3992,1226,6,5,15490,456,857
3993,1236,4,3,17051,988,1051
3994,1030,9,1,8771,629,1080
3995,447,13,2,17350,1756,91
3996,835,9,3,11552,1995,1424
3997,811,6,2,1128,1370,1309
3998,1425,19,1,1913,631,1110
3999,1412,14,4,5613,848,672
4000,959,15,4,1150,578,83
4001,1476,3,4,6378,186,49
4002,809,5,2,11898,268,576
4003,979,18,3,18136,1896,665
4004,726,14,2,14827,567,1059
4005,1217,16,5,4808,1783,297
4006,1904,14,3,9576,1521,296
4007,779,9,1,5418,181,240
4008,973,15,4,5959,1436,1236
4009,1539,7,3,12773,1417,689
4010,1417,14,3,6693,1769,1067
4011,2124,6,4,5010,1091,851
4012,599,15,1,3354,1489,160
4013,225,20,2,4553,1798,753
4014,1554,8,2,18907,609,45
4015,2161,2,3,8037,1614,117
4016,841,8,4,4277,977,295
4017,1815,1,5,3529,1226,592
4018,714,17,1,284,381,911
4019,1107,19,2,3233,1823,1286
4020,125,5,1,5078,368,452
4021,1093,20,1,8798,1850,28
4022,1280,16,1,13873,1272,915
4023,1751,7,4,18416,1599,888
4024,30,7,4,6274,1861,952
4025,2018,18,4,17680,1029,291
4026,495,18,3,11977,1083,51
4027,1610,2,4,17822,1212,871
4028,718,15,3,14557,216,624
4029,1017,14,2,13662,196,1171
4030,1338,18,2,19104,1476,36
4031,606,9,2,6646,1830,320
4032,375,14,2,11806,988,61
4033,1961,5,2,10452,494,71
4034,1049,11,4,1829,119,207
4035,1358,8,5,9709,1401,170
4036,116,5,4,12306,882,1287
4037,2096,11,5,118,968,1170
4038,1802,5,4,16948,665,428
4039,2147,17,2,8982,1302,363
4040,1483,4,1,16368,1901,610
4041,1547,15,5,5410,1723,1141
4042,1621,19,1,13904,368,1111
4043,685,2,2,11353,1971,865
4044,1472,17,5,16646,85,919
4045,1600,12,1,9927,1703,47
4046,2169,17,4,11038,304,1072
4047,810,10,2,394,1386,653
4048,978,18,4,7340,1011,231
4049,2102,19,4,6944,384,707
4050,1355,18,2,1685,1093,91
4051,784,13,5,19864,347,129
4052,241,14,3,10641,1094,1156
4053,1779,16,3,5527,527,1440
4054,1554,18,2,15720,1841,251
4055,483,18,3,16678,1833,62
4056,1013,16,1,9133,521,284
4057,187,17,5,14254,1011,65
4058,1882,7,4,16436,1751,1268
4059,953,12,4,12299,519,1144
4060,1388,2,2,12876,1422,1324
4061,491,10,4,3031,816,257
4062,431,5,1,14943,639,620
4063,239,3,1,5799,841,1289
4064,76,19,2,7736,1867,710
4065,1357,13,4,1960,435,995
4066,1924,12,3,17414,991,762
4067,1782,3,3,15089,1950,1142
4068,827,6,5,18418,1619,746
4069,591,14,2,15337,495,219
4070,2120,4,5,4467,148,1032
4071,1903,13,3,13754,704,1299
4072,1911,19,3,2271,1128,456
4073,575,18,3,3394,1076,513
4074,892,3,5,13901,1405,1479
4075,2060,20,2,4847,983,726
4076,141,6,1,4492,1508,43
4077,1790,16,1,5338,1986,1406
4078,17,20,3,2934,1559,289
4079,1087,3,2,15535,1292,809
4080,253,12,2,13008,1284,757
4081,465,19,4,7216,866,1271
4082,376,19,4,3028,1569,147
4083,1828,4,5,6594,710,562
4084,520,1,4,1772,281,1101
4085,1861,2,5,8290,649,344
4086,90,13,1,4450,969,678
4087,720,13,3,1387,1796,1149
4088,630,2,2,11018,1808,1480
4089,1885,19,1,16136,1881,104
4090,76,16,1,6710,1221,1045
4091,926,12,5,9350,1280,1480
4092,1806,1,3,6983,409,470
4093,970,9,5,11270,1492,1484
4094,1095,17,1,16614,1812,1265
4095,2029,10,2,8144,1490,1013
4096,1405,18,4,8402,921,1068
4097,195,19,5,2834,1769,1078
4098,228,7,1,1166,1626,688
4099,1460,19,4,5070,1255,991
4100,461,15,4,17801,605,362
4101,618,9,1,16768,1283,1007
4102,64,10,3,7894,1922,1409
4103,2075,20,1,4214,299,1379
4104,285,20,2,12934,1585,1476
4105,1684,4,4,16531,645,971
4106,838,6,2,6238,188,476
4107,831,4,5,19743,1039,918
4108,1188,5,4,10370,1304,417
4109,224,9,3,10598,959,918
4110,784,12,1,3515,61,362
4111,950,8,5,12695,1029,1323
4112,45,5,2,6550,322,1395
4113,1811,11,5,13510,537,832
4114,471,11,3,6264,1163,1240
4115,2082,13,1,7887,1098,1268
4116,830,14,5,16024,587,959
4117,1910,8,2,12618,1738,66
4118,1892,18,5,181,1034,1228
4119,692,19,1,3105,1645,934
4120,1391,12,5,8508,1133,181
4121,932,12,2,434,1868,314
4122,841,18,1,11203,1244,111
4123,1939,10,3,9044,637,1211
4124,1574,7,3,12053,837,1301
4125,148,18,4,11043,1520,769
4126,1033,12,5,3997,1793,576
4127,1312,14,2,4748,970,328
4128,388,15,5,9774,1740,1172
4129,1874,16,1,17266,1765,588
4130,916,2,4,3894,1667,1204
4131,1879,18,2,15444,1083,195
4132,278,12,5,12974,292,1331
4133,1978,16,2,5697,1251,992
4134,1860,13,1,7150,847,1448
4135,1826,20,4,5151,306,957
4136,1834,17,2,17226,359,1383
4137,618,18,1,4644,565,1038
4138,1631,3,3,12975,1288,1311
4139,2183,10,2,4455,1976,237
4140,580,1,4,19755,1103,832
4141,1171,6,2,18994,1419,183
4142,490,3,2,8385,1138,1434
4143,1183,19,1,13408,685,1460
4144,384,4,5,17859,846,67
4145,163,20,5,2616,1226,1237
4146,1877,3,2,13255,89,820
4147,1213,8,4,16574,1099,737
4148,1363,8,4,15503,1346,103
4149,1631,7,1,1579,1232,632
4150,1205,2,2,17438,1774,1090
4151,288,6,2,8314,1849,253
4152,1858,16,5,12410,630,981
4153,187,10,1,19789,50,1342
4154,1908,4,3,18205,128,867
4155,1162,13,4,2647,1301,166
4156,130,10,4,5023,1400,215
4157,1888,14,2,16672,1631,925
4158,144,9,1,16307,669,1033
4159,16,11,3,559,550,1065
4160,245,18,4,2336,1548,1237
4161,927,11,1,680,1428,405
4162,2177,17,3,18645,1197,383
4163,907,2,2,14539,1733,293
4164,887,3,5,4815,1027,1427
4165,341,11,4,10726,1497,227
4166,2052,18,4,5997,1325,294
4167,1434,3,3,19386,1587,1026
4168,306,15,5,8764,1807,515
4169,908,11,1,17342,1774,921
4170,1372,11,2,11281,1580,178
4171,321,20,1,18924,535,959
4172,559,11,3,11998,527,479
4173,1205,19,4,1812,1656,413
4174,1410,1,4,16999,1944,936
4175,1642,5,1,7455,382,962
4176,1132,10,2,10685,1682,458
4177,818,10,3,17859,1305,1422
4178,1195,14,2,3769,1615,183
4179,12,2,3,14482,79,658
4180,195,4,2,15536,776,1373
4181,656,2,1,18874,222,589
4182,1922,18,5,3362,841,166
4183,2078,13,3,4738,517,1002
4184,1620,19,1,2966,1549,979
4185,1120,5,4,9351,772,787
4186,778,20,4,9048,1390,129
4187,444,2,2,19979,446,413
4188,298,11,4,287,174,1225
4189,808,18,5,10673,1153,462
4190,1761,6,3,19198,745,766
4191,845,10,2,7508,576,773
4192,1016,17,3,16779,1596,149
4193,1385,11,3,3633,1469,1446
4194,1398,19,1,4240,1927,524
4195,554,17,4,4142,1162,739
4196,421,4,3,19535,1076,41
4197,1270,14,5,7833,585,1060
4198,1261,20,5,14776,650,894
4199,185,4,4,6105,1594,850
4200,468,14,4,5970,1037,653
4201,1307,4,2,4004,1631,301
4202,1577,6,2,15567,655,1270
4203,336,9,2,12073,1144,1463
4204,1498,12,4,14308,749,392
4205,2060,8,3,2361,188,1344
4206,1448,4,1,13145,59,1028
4207,588,5,2,17904,1588,305
4208,1882,6,1,14608,1604,1159
4209,201,5,5,16962,179,1192
4210,522,19,4,6677,450,423
4211,1888,8,5,6885,1294,109
4212,1712,9,2,8984,691,1162
4213,788,15,3,3138,486,715
4214,60,4,2,293,1473,927
4215,578,9,1,16542,1186,1136
4216,321,7,2,18370,1723,648
4217,1459,8,3,11901,1525,1021
4218,2038,15,3,2680,1628,466
4219,923,19,4,12979,1291,331
4220,1410,15,4,12345,107,1361
4221,1695,5,3,13733,1186,140
4222,569,19,3,11377,749,336
4223,1102,7,1,7723,1195,157
4224,527,6,2,320,457,837
4225,2173,19,4,975,1533,1327
4226,871,17,1,11754,1158,410
4227,280,10,2,1296,1691,1048
4228,1893,19,4,19193,449,788
4229,1752,11,1,19215,405,386
4230,674,15,5,16819,148,860
4231,1152,10,5,8516,1594,511
4232,332,11,4,14470,567,777
4233,1174,3,1,1347,157,1278
4234,2040,3,2,13350,201,1405
4235,1478,18,2,7211,955,541
4236,36,11,1,1986,899,1285
4237,1709,20,5,410,798,1485
4238,1444,18,1,10860,76,207
4239,1380,15,5,18088,168,423
4240,440,7,5,3646,772,446
4241,1120,10,2,5451,149,432
4242,164,20,4,17481,52,173
4243,148,10,3,596,855,222
4244,195,13,1,17447,1915,236
4245,663,15,5,10296,1402,501
4246,480,18,1,1298,1602,1358
4247,123,4,4,10637,1179,1044
4248,1424,20,4,6010,1303,785
4249,965,17,3,5584,353,522
4250,1779,3,3,13497,226,818
4251,1486,2,5,676,133,825
4252,2015,4,3,19644,312,1321
4253,710,1,5,153,1269,1237
4254,912,15,2,16089,1322,962
4255,1361,1,5,11724,1455,788
4256,1735,6,3,15935,507,781
4257,1824,7,1,328,1734,1291
4258,1580,19,3,16290,1791,107
4259,681,12,4,12122,458,453
4260,1334,1,3,1084,1154,439
4261,556,7,2,12760,1774,1296
4262,610,19,5,18951,1485,448
4263,2157,13,4,10141,255,1207
4264,372,12,5,631,869,181
4265,616,12,5,13811,1064,526
4266,1915,13,3,11327,1854,284
4267,847,14,1,8128,851,129
4268,43,12,4,17045,944,919
4269,865,20,2,189,922,1362
4270,1269,12,2,5835,437,1175
4271,1379,6,1,3245,1885,1176
4272,785,10,1,1392,943,413
4273,476,20,3,7659,816,639
4274,83,9,2,3881,1472,703
4275,1134,2,4,19989,1081,571
4276,800,7,1,2491,1699,823
4277,936,9,1,17702,1590,1078
4278,1669,12,1,13304,499,741
4279,326,5,4,2352,1549,1415
4280,1535,1,2,3991,391,50
4281,1986,15,4,9966,1146,1217
4282,1965,8,4,17259,909,836
4283,837,1,3,5329,170,1433
4284,508,18,1,7653,351,125
4285,2120,13,2,163,1010,1318
4286,1271,1,3,1887,933,1139
4287,641,5,3,12142,930,1036
4288,1879,18,5,8169,283,1073
4289,608,16,1,11826,115,813
4290,1959,10,2,4015,279,180
4291,566,4,2,14755,971,1349
4292,1368,1,2,12744,1616,215
4293,2102,8,1,192,1892,627
4294,1754,5,2,11034,1882,357
4295,1582,2,4,1777,100,1181
4296,1987,17,4,3964,708,809
4297,2106,7,1,17885,1680,466
4298,129,17,2,18090,1402,1353
4299,1873,6,5,12248,436,1222
4300,706,15,5,11363,1111,356
4301,852,5,5,17381,1783,1277
4302,8,15,4,15213,802,1292
4303,2077,18,5,4687,1246,151
4304,1136,18,2,19615,542,268
4305,2179,6,2,18016,1841,1498
4306,1699,2,5,10269,1528,518
4307,1499,17,3,1898,90,82
4308,1645,4,5,13882,1994,838
4309,276,12,3,17835,995,1435
4310,1703,19,1,13508,1202,276
4311,1796,2,1,10130,1127,1291
4312,243,2,2,10852,135,1307
4313,171,14,4,7151,1797,486
4314,653,15,2,9955,1342,868
4315,1933,20,2,10689,345,380
4316,1110,2,4,11495,1094,899
4317,1500,4,2,12933,1288,1436
4318,2100,19,4,698,474,198
4319,2159,9,2,14467,238,968
4320,1973,7,1,18528,210,518
4321,1067,13,3,16742,762,696
4322,2036,12,2,8103,1614,311
4323,858,3,3,10197,430,607
4324,1050,13,5,13307,293,837
4325,299,15,2,11924,232,118
4326,924,14,1,897,593,200
4327,137,9,4,10795,828,972
4328,1044,13,1,5813,997,1446
4329,211,4,3,7411,1621,393
4330,1575,8,4,6011,142,643
4331,780,3,1,4054,417,272
4332,1231,2,1,9919,208,882
4333,1803,19,1,4412,447,141
4334,1066,8,4,9080,1253,461
4335,411,17,1,18540,487,264
4336,427,13,1,15928,422,890
4337,1472,7,3,14052,355,846
4338,942,9,1,7202,1034,1089
4339,1908,12,1,12760,1452,471
4340,742,14,5,15527,1291,315
4341,1393,14,4,1547,1031,1184
4342,1244,15,5,16998,378,1109
4343,1601,3,3,12751,1938,502
4344,1256,15,5,18397,392,328
4345,328,19,2,15212,1812,612
4346,1467,20,4,2051,773,1038
4347,2100,14,1,13927,1938,417
4348,1967,8,5,9065,1236,488
4349,376,5,5,428,1951,636
4350,263,19,1,9085,207,411
4351,267,4,1,12984,1183,116
4352,1945,14,3,6073,1640,1233
4353,1894,16,5,17894,399,960
4354,1902,20,5,7814,775,879
4355,1653,6,2,1237,414,214
4356,1445,6,2,18052,1970,977
4357,46,3,5,4572,64,1377
4358,600,15,2,3374,202,102
4359,720,3,5,3373,581,270
4360,1913,11,4,19953,1016,1113
4361,1293,3,3,15251,1473,1335
4362,601,10,2,10255,1125,359
4363,381,18,5,5462,904,1428
4364,118,1,2,4736,518,719
4365,2164,16,3,5446,1394,1184
4366,260,16,4,17720,928,1183
4367,1099,10,1,11038,645,1118
4368,1504,1,1,4308,416,119
4369,2055,4,2,4568,1911,1218
4370,366,3,5,2446,1559,752
4371,1658,5,3,14084,1809,342
4372,1462,12,4,1142,690,29
4373,2025,12,4,13163,911,1032
4374,791,13,4,8299,943,1089
4375,747,12,1,3831,1089,1356
4376,313,16,3,9865,1484,1281
4377,538,13,1,7402,1347,825
4378,921,5,2,16944,638,927
4379,1078,4,4,16394,1885,1074
4380,1491,15,3,2402,1379,149
4381,798,12,4,19117,141,1428
4382,348,19,1,9643,507,1068
4383,273,19,1,461,1343,1304
4384,720,11,1,5593,1125,1441
4385,1774,6,4,17271,1934,583
4386,685,9,3,16692,1194,1373
4387,2127,1,3,8558,1123,168
4388,622,12,2,5192,1964,1452
4389,2040,14,4,17037,1548,598
4390,947,6,2,8125,1565,1039
4391,507,1,2,13917,1858,138
4392,1583,2,2,9879,1453,1477
4393,244,11,2,4616,1705,247
4394,506,3,1,6551,436,634
4395,422,10,2,14630,1680,259
4396,1873,6,3,9410,1734,932
4397,1193,6,2,1613,1362,1275
4398,330,20,1,13436,1842,985
4399,650,2,5,11695,1527,1333
4400,1465,10,5,6849,420,1197
4401,391,6,5,7105,233,178
4402,1520,17,4,18828,821,582
4403,381,14,3,18455,1735,495
4404,742,5,1,4538,254,567
4405,2011,17,5,12980,1003,1056
4406,820,2,1,12356,221,872
4407,673,9,1,10276,874,237
4408,1772,12,4,16459,271,774
4409,1212,19,5,14512,1241,754
4410,930,7,2,14387,1317,1010
4411,1540,9,1,17689,1291,800
4412,913,16,5,13144,1129,241
4413,644,20,1,18339,1648,307
4414,427,11,4,18483,664,543
4415,502,12,4,2535,1958,718
4416,730,15,2,11266,216,700
4417,1284,18,4,3198,1592,343
4418,2119,19,5,3486,191,637
4419,457,16,4,5540,174,1219
4420,291,15,2,12835,139,880
4421,920,5,3,10108,1987,60
4422,1970,11,1,6536,360,1368
4423,756,15,1,18261,1444,1310
4424,1659,18,5,7503,1001,412
4425,1835,13,2,10796,265,1156
4426,1307,4,2,3039,1514,1327
4427,1568,17,2,17322,1708,222
4428,1870,4,1,3238,1957,872
4429,377,16,4,16659,1259,793
4430,1180,15,1,3262,932,1187
4431,508,14,1,2852,1226,1286
4432,1437,12,1,12989,810,801
4433,559,3,4,937,1699,54
4434,421,10,3,12143,145,72
4435,1553,8,5,15897,759,522
4436,304,6,3,14486,1409,1399
4437,942,14,3,2833,1588,169
4438,1302,17,1,12102,198,456
4439,1090,19,3,14701,977,469
4440,2156,16,1,5306,1971,544
4441,1828,15,1,2753,1696,286
4442,1554,15,5,19833,1605,105
4443,693,1,2,3410,764,328
4444,255,12,1,4780,932,284
4445,1479,10,3,18870,1475,511
4446,257,14,5,5291,1767,1060
4447,442,10,3,16857,1404,1232
4448,1882,10,2,4775,1300,541
4449,1114,20,4,12904,1877,1209
4450,582,11,2,16310,407,897
4451,1736,16,5,1361,637,1388
4452,19,9,2,7733,1902,1262
4453,1125,15,2,8412,365,113
4454,1381,14,5,5632,1808,1201
4455,1566,19,5,2984,934,53
4456,2081,9,3,10909,1109,820
4457,1994,4,1,5723,1582,435
4458,1548,7,4,11560,1551,543
4459,862,8,4,10334,1501,252
4460,155,8,4,18603,1909,624
4461,905,19,2,16974,499,126
4462,1270,15,5,14237,1885,1236
4463,405,16,5,3145,894,541
4464,844,9,5,482,139,656
4465,1783,12,1,17288,590,806
4466,1565,16,5,5685,225,1038
4467,1185,4,5,9469,1493,1322
4468,747,5,2,2317,1805,1171
4469,1726,8,3,9587,697,360
4470,271,1,4,12818,950,716
4471,770,6,2,15215,1937,78
4472,1716,15,2,18898,736,1225
4473,1511,4,2,750,1711,605
4474,172,11,4,8269,1244,262
4475,274,5,2,16412,443,247
4476,1159,18,3,11043,1339,579
4477,1707,15,5,3298,553,537
4478,1772,18,3,17425,1207,574
4479,422,20,5,8832,1857,1188
4480,1445,13,5,5905,1005,146
4481,1210,5,2,19013,1099,354
4482,580,1,2,1302,1350,777
4483,891,18,4,17134,149,1451
4484,722,14,1,3106,1515,140
4485,881,5,3,19388,474,720
4486,1122,6,4,8605,1947,1328
4487,2008,16,4,9475,1103,261
4488,2070,12,3,13205,1718,97
4489,1474,20,3,16605,955,469
4490,383,18,5,6703,545,1224
4491,2182,2,1,3782,1936,284
4492,1450,13,2,13560,700,701
4493,1591,17,1,13659,1047,314
4494,1787,17,1,6964,1264,984
4495,144,16,2,14334,1976,909
4496,1887,18,1,11989,1260,266
4497,1703,8,4,1829,189,443
4498,1436,3,4,11847,369,1102
4499,224,17,2,17602,1964,852
4500,220,18,2,2268,1822,30
4501,179,6,3,12513,418,366
4502,1655,8,3,14984,346,871
4503,433,13,1,13073,1273,1048
4504,265,8,1,7768,845,1413
4505,954,19,2,13360,1452,264
4506,429,6,1,11408,1153,268
4507,1578,15,5,17534,1520,964
4508,480,10,4,8996,550,454
4509,1354,17,1,6740,308,1463
4510,890,1,1,19383,1686,124
4511,925,7,3,19691,1617,261
4512,2171,13,5,14019,1862,1315
4513,1903,3,1,7774,1194,538
4514,1411,19,4,18492,1128,748
4515,1363,15,1,4821,1566,1087
4516,778,5,2,1166,67,1069
4517,29,11,5,10238,1382,200
4518,35,18,1,2018,1953,623
4519,1420,3,5,9557,1706,447
4520,589,6,1,10826,159,287
4521,904,3,4,14382,380,877
4522,2170,5,4,17811,1646,599
4523,340,9,5,7548,995,895
4524,175,19,3,1242,1337,170
4525,1924,13,3,19707,317,619
4526,1715,6,2,1515,484,114
4527,597,11,3,6474,499,401
4528,451,14,5,860,346,534
4529,557,6,3,3742,1991,949
4530,1160,6,2,18036,1712,1471
4531,1357,17,1,17346,1210,1468
4532,2057,11,3,9447,1663,218
4533,1017,15,5,1428,768,27
4534,2063,9,5,17513,1980,824
4535,839,17,2,18860,1070,346
4536,1638,7,2,19725,1470,890
4537,226,7,4,12163,233,1064
4538,1814,1,4,3240,461,274
4539,2161,8,4,17365,1674,1476
4540,2021,5,1,8830,369,1070
4541,1452,19,5,14157,790,539
4542,2049,8,4,3657,1649,949
4543,1515,17,5,13311,1399,549
4544,1232,19,2,14486,1640,966
4545,1646,12,1,18680,854,519
4546,1736,15,2,18434,466,1276
4547,306,4,5,9902,1866,1439
4548,2060,12,4,3263,931,1350
4549,1724,13,2,4563,840,529
4550,1690,14,3,4107,1773,443
4551,1518,5,1,4775,1776,169
4552,1392,16,5,14158,1977,1435
4553,420,7,4,16333,1858,687
4554,134,15,2,4851,1680,965
4555,2031,13,1,6319,139,1090
4556,1451,16,4,15545,808,331
4557,1554,12,2,8518,1514,158
4558,1165,7,5,7835,1148,1448
4559,1870,16,3,8883,623,941
4560,1820,13,3,18559,1807,33
4561,1343,3,5,14556,1340,790
4562,1465,15,1,13240,1012,204
4563,1080,3,5,10963,985,1158
4564,1179,7,2,15325,1706,129
4565,1696,18,1,18506,1385,762
4566,111,14,3,2178,1894,300
4567,2185,18,2,12242,1926,562
4568,468,19,4,12173,1556,105
4569,814,14,4,3421,1101,157
4570,1273,20,4,12437,1415,96
4571,994,6,3,15161,475,1180
4572,2032,8,5,6111,932,994
4573,323,7,1,18920,1887,795
4574,904,20,3,7187,835,1036
4575,1542,18,2,10096,584,116
4576,2000,18,2,19843,1483,1014
4577,1816,15,4,1830,1684,817
4578,148,20,1,14177,334,1052
4579,1142,19,4,6718,1893,102
4580,850,2,2,6999,671,66
4581,367,8,2,1129,1788,449
4582,1090,11,5,15228,1179,1133
4583,2039,18,5,511,553,532
4584,175,13,5,2081,95,1457
4585,1855,9,4,9639,1842,532
4586,588,9,1,19954,1520,677
4587,495,17,5,1405,1217,692
4588,1138,7,3,12578,586,666
4589,1785,9,5,13346,111,817
4590,1171,1,4,4695,1815,96
4591,35,2,1,17299,1155,100
4592,999,4,5,11797,385,573
4593,1333,14,1,15522,260,655
4594,1038,4,3,9768,449,761
4595,374,2,2,5712,758,1245
4596,1452,8,1,2137,396,865
4597,1752,18,5,9622,1271,1490
4598,705,19,4,12098,426,126
4599,563,14,4,7186,1235,984
4600,1874,20,4,1249,1281,1335
4601,2124,10,4,16490,870,705
4602,439,17,1,1536,968,960
4603,1884,8,4,3350,1500,331
4604,1980,14,2,17178,93,618
4605,699,8,3,14363,849,703
4606,1313,5,1,19783,1564,652
4607,1564,16,1,4943,1352,687
4608,692,8,4,12533,1989,618
4609,1201,10,4,11659,836,1469
4610,1635,8,1,5052,782,434
4611,1634,9,4,7942,1017,1178
4612,127,18,4,125,1870,791
4613,1507,3,4,2253,1219,1407
4614,1192,17,4,8119,1142,403
4615,294,20,4,19973,701,1075
4616,1367,15,5,8623,571,559
4617,1020,17,5,5261,160,506
4618,419,8,5,17128,1622,1408
4619,444,2,1,1952,1666,283
4620,685,17,3,7823,657,1185
4621,1463,18,1,15806,1128,49
4622,85,5,5,10723,1717,918
4623,1768,9,1,3909,1296,149
4624,85,9,3,1411,945,1113
4625,1945,2,4,18378,1648,138
4626,2113,2,2,11298,573,346
4627,1670,19,5,6338,195,1113
4628,663,3,5,7888,313,227
4629,627,17,3,7077,1617,110
4630,64,14,4,6509,517,139
4631,919,14,4,2170,1634,1001
4632,1376,14,2,2756,921,226
4633,1182,6,4,4234,1008,425
4634,1613,3,3,3584,1260,787
4635,491,1,4,16897,1416,566
4636,1879,16,3,10954,1172,143
4637,1941,4,5,14644,728,131
4638,313,1,5,12409,1379,1029
4639,919,17,5,6248,1798,1250
4640,1883,18,1,5891,1272,1002
4641,813,8,5,17403,807,633
4642,1490,2,3,17390,1227,964
4643,1327,18,2,19694,968,1429
