procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,lead_time_days,delivery_date_key,quality_score,po_number,total_cost
1347,514,20,3,4268,1051.849225578213,49,1597,85.31618386071945, 58c8a059-6633-4a1c-9212-4f81abcd5309,4489292.494767813
1348,41,1,8,4574,1391.029757641904,36,1446,94.7533673355851, 7d11c0c5-8a85-4718-8625-a955abc7b443,6362570.111454069
1349,263,2,7,3092,1792.200896282633,5,156,70.229784147286, 9b1afe4c-7eef-4d66-9525-8608e35cb2d3,5541485.171305901
1350,1318,7,9,591,566.7011833905067,27,713,89.98422413460591, 96a2fb57-7c10-47fe-bd6d-91e94f9c58cd,334920.39938378945
1351,1033,5,2,783,1194.3819595287837,9,1882,78.99784837512978, 9b3813b4-b444-46b1-a02b-6c0f307fb74f,935201.0743110375
1352,1820,19,10,2075,1151.7950936631248,25,1527,95.82329792367544, bee1af43-b0e1-49e9-9888-3048acc6c6cc,2389974.819350984
1353,128,2,3,403,637.1391851501342,44,1818,98.32139797510418, af6b80b2-a26f-4707-b392-182fcfb02a63,256767.0916155041
1354,1988,3,6,4097,1004.176447905286,46,503,90.62856857232671, 261d67ae-c86f-4b0d-bc07-a79388b320e5,4114110.907067957
1355,525,20,2,2052,90.5018155485686,57,1690,74.38236398972379, 85a6746c-694e-408a-ac20-713ffecf8a83,185709.7255056628
1356,1756,10,2,3669,859.5968128516473,13,1899,84.04321872156753, 84cd14fc-5656-4c98-a0f7-71cae71737be,3153860.706352694
1357,757,10,10,4104,548.3485033799572,6,457,83.9348613599628, 1a6d1318-071f-4ca7-a4cf-d09f79d8d3a1,2250422.257871344
1358,894,8,2,1360,1729.311543691923,17,692,94.9089516647492, 8dc04cd8-a70b-474b-a2c2-adb80e8d6337,2351863.699421015
1359,1592,9,2,1130,722.0054593972804,33,1019,83.81846924061655, fbea1d44-c160-43b8-824b-73e02eaed5ce,815866.1691189269
1360,88,2,5,4451,392.4973561451373,30,1129,79.97904593711912, 53ce11bf-658e-4bca-9cb6-5a6f646de14d,1747005.732202006
1361,1588,3,1,1294,1064.045738618739,34,1609,88.34054703181353, b64c66ae-914b-4219-bdbe-da247542e9ed,1376875.1857726483
1362,1788,16,7,3459,1623.8192507431374,42,966,89.41246687558208, 0305a56e-558b-49e7-8b00-951db51122d4,5616790.7883205125
1363,637,4,1,333,714.5510601468261,15,1924,94.2984381424664, 462a0e37-5dd5-4e86-ae7f-8debc0228177,237945.5030288931
1364,2180,6,1,3020,1695.1925175631095,26,257,97.01324149308758, 4996ee59-b1a3-4dcb-8369-ead6e55e2e4f,5119481.403040592
1365,177,13,5,1818,658.9978196159793,9,1158,96.69870587375873, 7aa870e0-7052-488c-b272-dec0ea3508e2,1198058.0360618504
1366,1570,6,7,592,1473.840085800873,28,952,88.80172276065173, 66b902ed-d555-4ef5-901a-883f6cb23d02,872513.3307941168
1367,22,10,3,3382,239.3498432251176,36,1772,85.72838617276514, db38c20d-e273-4f64-b1bf-6013524b2fef,809481.1697873477
1368,653,17,7,2114,133.77909777398156,23,387,94.03663515310583, 54dd2b04-4e44-48c2-9f02-7049c72eecfb,282809.012694197
1369,783,8,9,4424,1477.7760523885927,8,621,79.20368918124736, 2c068ee2-8e4b-4a19-a08d-652b9f1e21c1,6537681.255767134
1370,168,9,4,444,743.112445805052,37,426,92.73793095873852, 44503d77-f0a5-4580-9add-772b27e9cc75,329941.92593744304
1371,1062,2,5,364,792.0605955635974,48,849,85.18308788302284, 6cb461af-366a-448a-8814-5b2cbb2b0663,288310.05678514944
1372,873,17,8,3675,1152.5637676510837,13,294,73.70952612910634, ebd1f55f-4a5b-4e7a-8bff-a3ade5aed2d4,4235671.846117732
1373,1782,20,9,4939,1973.8716181806528,59,1784,92.5860037996288, e291289d-8358-4c85-8d28-8ebfa076c237,9748951.922194242
1374,1771,11,5,1772,351.3045055313271,56,1074,89.45409807732125, b974302b-7b6b-406b-a601-a53c627e6076,622511.5838015116
1375,1591,18,5,3747,606.7096163393962,10,782,72.47271723208475, 21d0272f-6553-4ad4-bf14-6a7f5d31d800,2273340.932423718
1376,1397,3,2,528,1300.9202667769,55,1892,83.5110602865615, e3dc080e-78e9-4f31-9786-e1ab24e86976,686885.9008582032
1377,632,9,9,3262,1404.9169782183171,51,1197,84.59484145540947, be28d8e0-1371-430c-9ac7-6412a7b1c70e,4582839.182948151
1378,1602,8,6,3010,1415.2290654742703,55,289,89.60536296803986, 7f1f8225-4dd5-40ef-a4d7-ede096e0c1a5,4259839.487077554
1379,1451,7,5,553,1194.8564835845204,46,1940,90.3546439775039, f8f38c0f-a0bb-4683-b393-11bc0a186a20,660755.6354222398
1380,1864,7,5,448,1180.6848901290316,36,1186,75.7157864605462, a90e4a25-8e99-4637-aeaa-1d71b98765aa,528946.8307778061
1381,722,8,4,521,304.732829621499,40,323,71.01096904049128, 0a3c5895-0d25-45d0-a042-e0702fc63d54,158765.80423280096
1382,440,20,1,2862,1670.9044921322543,20,167,93.82218845255984, 6717b82f-ecc7-4f16-95eb-bdf4d81d28a3,4782128.656482512
1383,243,5,6,4881,27.702664324082438,29,85,99.44784046709398, 747fc7ff-5ad2-476f-819f-89249c0e9a0a,135216.70456584636
1384,543,3,1,681,840.978748759509,30,115,98.22062050537892, 8aff8bb2-13a9-483a-8f1f-09a42fe8d23f,572706.5279052256
1385,277,19,10,2762,438.6644110540013,9,1921,85.02399004202087, 19f7b548-1f09-40ce-932d-5d51ecd654ac,1211591.1033311514
1386,550,2,2,4358,217.63642680124457,44,865,85.8679858501055, 0e07cbf3-b5f0-429c-858f-233668a09b38,948459.5479998238
1387,1332,14,7,2451,645.7867017803247,28,458,97.91727708969518, 55c70ddc-5fc7-45dc-880d-c1ffb96d4f79,1582823.2060635758
1388,403,2,1,2466,1317.802712779062,6,372,86.32438996807198, 120ddd8b-8887-42f0-a415-42a485ec4607,3249701.489713167
1389,1454,10,8,1129,999.1949915258872,49,1242,78.32994751876547, cf747775-59df-4951-a2e8-de4365229f03,1128091.1454327265
1390,997,20,8,1424,1748.3164651288964,30,259,90.3277249953491, 91211d9e-c6f2-4d3b-a518-84fc897d59b2,2489602.6463435483
1391,76,10,7,200,1203.3740546117886,36,1998,84.31594827293596, f04d22a3-03c8-4b69-8ffe-2dc73749ea7e,240674.8109223577
1392,1474,17,7,515,513.7367316702072,34,1499,93.55001196592642, ab6fe8c1-5449-4388-b4b3-47efb6be2036,264574.4168101567
1393,2086,2,1,1483,1035.289681128948,33,1849,93.4992032146409, fdd9bf16-fcb0-467b-8176-144196164014,1535334.59711423
1394,318,1,3,2533,462.4977495527932,22,225,98.07876181167592, a6cc7a1c-5fa7-4f7e-9cdb-5e62b0b6fc17,1171506.799617225
1395,1187,18,9,1143,365.52638548842606,11,1365,74.13460984554814, 686eed78-672d-4c23-a595-cfbcba0bc122,417796.65861327096
1396,1382,4,5,1846,1910.4908455885068,43,1870,85.6398977550805, 8deed94a-4eff-4212-b5f7-8b10964e5b58,3526766.100956384
1397,1963,1,5,4591,941.3853363717176,17,348,93.5758277715209, 956e7a95-102a-42da-80c3-6ab2095aaf05,4321900.079282555
1398,329,17,7,4543,1305.9041005647405,12,1904,83.04524275563156, bffc59eb-b47b-4ae8-a5ea-60280596c894,5932722.328865616
1399,1855,3,10,1388,1748.1302316072838,20,699,88.80651739136073, 4e2f22b0-d8da-4b2d-a7d4-4d5a805a237f,2426404.7614709097
1400,1905,2,8,4960,651.1335275552398,53,2025,94.51095174458302, 4a3f2a0e-fd3f-4a33-80df-eb55e0e80081,3229622.2966739894
1401,1949,18,6,4239,1580.1602278224957,14,1398,84.20099502481786, 44363188-5ed5-422b-bf3d-fa131b4fdf69,6698299.20573956
1402,476,4,5,4270,1579.7655994603683,16,413,82.2484495881549, 19434316-82bf-4791-9b4c-96e401e65d7c,6745599.109695774
1403,1753,3,1,4248,1649.7836855995945,43,1006,75.41670871310498, 4d4f9b1d-3279-48ec-8512-9e7fb02a9ceb,7008281.096427077
1404,1738,12,10,4054,387.0344430981436,37,1442,94.7364965823149, a2bf15cf-dc84-4698-accf-c8e10f1bd306,1569037.632319874
1405,1814,16,10,137,1926.0520661495748,33,282,93.8733685461482, e9354999-4c0f-4626-8c2c-f523a6fb6deb,263869.1330624917
1406,1955,11,10,865,556.8147762277775,20,1267,92.29451342418793, 62d96ca0-8867-4c53-83e6-3d2d80b1262d,481644.7814370276
1407,1176,10,9,3977,1555.8613996742165,16,663,81.79947859392712, cef8f5c4-18d2-411d-8068-c7d540b96a04,6187660.786504358
1408,538,19,6,2564,332.98874024446053,39,199,87.4957196050904, fa4b86ef-5cf3-4152-b6a6-c316e8592b5e,853783.1299867968
1409,1790,10,3,4906,1849.2118465415904,23,1455,73.71960348071251, 4963af6c-3160-4fcc-ab52-37fe54f06032,9072233.319133043
1410,1191,3,10,4943,861.412142441019,50,227,79.58556509871642, 2cf58fb6-4590-4f83-9762-89d510de9081,4257960.220085957
1411,1496,6,7,2991,1340.620369260791,14,1007,83.06580880762914, e4090d21-f6f9-433e-a954-8fc9eb99d929,4009795.524459026
1412,2188,14,4,215,1701.8817243247556,21,1220,71.30617728316568, e86e4800-f38c-458a-8350-71bd7c8a662c,365904.5707298224
1413,2121,12,3,378,571.9491670863908,50,733,73.10762866090799, 546564d1-4f58-4ed6-9f19-2ff0e9a414b1,216196.78515865572
1414,428,8,7,553,784.1020649009391,16,228,94.89173495591464, 6c9ec7e8-1624-456e-8c30-c9b6e4e60578,433608.44189021934
1415,1260,2,6,3313,633.644523202165,8,2115,99.1361172743845, 40d6bf84-9121-4610-8b4c-f71d4cd7c28b,2099264.3053687727
1416,1731,9,4,4803,572.9123229267685,56,1349,79.65970492443137, 82e8a254-da21-41f2-af48-6ef5bf750f39,2751697.887017269
1417,600,14,10,4564,1025.499885095043,23,610,73.20221930978876, 629fa964-e3e7-4401-8fad-35804314dd24,4680381.475573776
1418,97,1,8,4565,1098.022537479539,44,1551,98.06177031641492, 89639585-b37a-44ee-98cc-697b5a3d8d76,5012472.883594097
1419,478,3,2,400,162.8772828281427,51,1918,97.42934640985344, 724be777-79c6-441d-9ab4-11f067dfdcfa,65150.91313125708
1420,1702,20,6,816,1349.852792276288,21,114,89.6397574636124, 74d7dba6-6677-4e8d-8b65-558615304ca9,1101479.878497451
1421,1022,6,3,1475,845.802610898608,20,2152,80.15772018597382, 04d9f9ea-972c-4d4e-be63-182f0498f7df,1247558.8510754467
1422,491,20,8,294,1780.163386826262,28,428,73.37710781600262, 6efa52d9-205a-4943-b2cf-1d7e7f2af041,523368.03572692105
1423,1320,13,8,1428,1772.1896096093826,9,503,98.18480005495228, 649d6332-dbff-4440-ad2d-3bd8a38cfb46,2530686.7625221983
1424,406,11,1,4453,1442.9846389152149,19,2025,97.611416122638, 8660ba29-a600-4b66-9925-c5671dc4b983,6425610.597089452
1425,715,15,2,2079,1709.0285441302804,11,1217,92.29606383119128, 71042dab-17f0-4fe2-a3f8-b26dde470e53,3553070.343246853
1426,1299,18,4,1657,1845.803032867518,51,1945,98.01658899668426, 5aa06058-4703-4c6a-ad2b-83a79c5efe76,3058495.625461478
1427,1044,19,1,3224,1158.8844519088038,50,957,74.19281297155797, feeee6ab-b5d0-46f8-b1ca-9563c74b602c,3736243.472953984
1428,585,19,3,4982,1944.0936547466315,42,145,73.27749568412942, 8c746482-befd-4343-8108-6b9740ab81ee,9685474.587947715
1429,954,6,4,628,1911.2437341659368,36,609,75.7612118317331, 3642ee89-072e-4bce-a299-2f2a92814945,1200261.0650562083
1430,2031,15,10,597,228.66650245753024,16,1588,76.46477051188326, f71c1230-0f28-4cf8-953e-c5de04695e03,136513.90196714556
1431,594,14,3,1910,1050.2825225231304,57,2106,94.8150736732184, c18df402-5848-4b08-a014-3fbe31fe13c7,2006039.618019179
1432,1832,5,5,2945,237.7902540182081,24,1721,97.6520474051635, 2147ccf0-f81e-49e0-b578-5efc5f576b09,700292.2980836228
1433,356,11,10,2225,1371.4257942634767,13,678,76.46771037872365, 6aa41970-e426-4764-8e05-f7ea1c17f385,3051422.392236236
1434,2075,20,7,419,1532.898813900072,50,123,83.88084239465397, cd9b06e0-e5af-49a0-999b-e4cc8d287212,642284.6030241301
1435,1677,13,8,3463,1770.509152818173,28,2123,83.63454572461544, 30b045c8-7fa0-4229-9201-e2a9f8a493f0,6131273.196209334
1436,112,13,8,2669,1303.518981608664,7,1996,75.33609966609185, 6a0d2b81-7a28-470e-89cc-e85f33c812a6,3479092.1619135244
1437,375,4,2,3486,913.445623308826,25,1644,95.6004171516649, 05984465-cef8-46bb-9d2b-1b07612c2300,3184271.4428545674
1438,1339,9,1,4809,320.3146074310737,23,1954,85.67478497163674, 72323d4c-e42d-4409-ae5a-db4b42081be5,1540392.947136033
1439,845,13,6,4825,258.9569235878394,10,1827,86.98716071853885, 1d18dad8-ab9c-4d29-9860-9db5edd27f82,1249467.1563113253
1440,2174,8,1,2816,976.4779044077628,11,500,77.75283897854092, 82549954-4881-401c-bea2-f487721927ae,2749761.7788122604
1441,1384,20,6,3438,1666.76992653888,4,1142,86.7747559860616, 31201041-e890-4310-83ba-229875d2f0d8,5730355.007440669
1442,362,11,7,344,1503.9302734647029,7,344,93.77619684349492, 07aa83d5-34fd-4207-84fe-d3e6589335f6,517352.0140718578
1443,679,19,9,2819,1762.795504993437,27,782,79.14794551002967, f1361201-ac90-4115-9c9c-e231e5371b5c,4969320.528576498
1444,983,1,10,969,1623.8705190168264,46,1777,73.39885510720144, 56787cca-2537-44ff-87ed-548e9b15d3f1,1573530.5329273047
1445,1732,9,10,1559,418.87844592602727,15,47,87.52120510803601, 950f0f37-b855-4497-94fc-7308dffed64e,653031.4971986765
1446,2037,2,1,4209,408.64557678603416,37,1952,89.07491766197671, 12188b1d-cbde-4df9-a119-8524fced5c2b,1719989.2326924177
1447,1719,4,7,770,921.446468432286,43,614,76.0619214909194, e154a1ee-b9d0-4b74-b3ed-84abd0389eb6,709513.7806928601
1448,1288,4,4,4836,390.39990714898937,20,785,77.44913958304254, e503c9d0-46b1-4d14-8abe-4cfb9f766575,1887973.9509725128
1449,800,1,9,785,383.0737962789532,49,1404,74.59206613106133, 7a959b85-6731-4940-ade9-4bc07687d425,300712.93007897824
1450,275,18,4,2074,542.8800825103244,57,1148,97.6414444253588, a92451d3-dcbe-4a7e-8372-c9bfb632945b,1125933.2911264128
1451,1654,14,2,1111,54.90870162645948,40,1188,76.39036011969195, 35c6ab6a-066e-4b50-8b61-27196008594d,61003.567506996485
1452,1337,13,1,1484,1146.9719020849232,24,170,70.31914338822587, f6942aed-672e-453e-ad44-3a6972ecd983,1702106.302694026
1453,906,8,7,4238,799.2474870006638,6,594,95.20458449580816, 45c77cec-20ce-466c-b0ee-1448fb326acb,3387210.8499088134
1454,1883,6,7,1010,482.4176741601444,45,1671,94.09682400420112, 7e3250b1-44c4-4339-a458-064534d30b1b,487241.8509017458
1455,492,17,3,1417,277.1055680405819,16,512,83.69604917969919, 2b94ace3-1ca8-4e45-b7bd-c46c4e75c5a7,392658.58991350455
1456,1428,11,5,3226,917.1420327024326,31,1182,93.91487058862468, b402a420-5e3d-49e5-b3fd-db0db67b5bc0,2958700.197498048
1457,659,15,10,666,1207.89719582944,34,1356,83.4885010818388, 07cbfa07-1f5e-4660-a037-3fffbc14c4e9,804459.532422407
1458,541,7,7,4017,1946.8218933991257,55,1227,76.73543442589492, bf50a7ef-6e4e-442e-94ec-8d0539d1e086,7820383.545784288
1459,320,8,8,1565,515.1094937030634,39,1144,82.78163671417332, c57c8c98-14f3-433e-96ca-d48027d91cc6,806146.3576452943
1460,2037,11,9,4302,62.40646854957829,20,2077,84.60622883502863, 9bb28ee2-d388-4530-9bdd-bcf6e21b39eb,268472.6277002858
1461,456,2,10,1307,1474.6700626060056,6,559,70.27010240764034, d81978e8-7d1e-44d8-8a0a-9220e5d143e9,1927393.7718260493
1462,651,20,10,3670,477.9874561833595,10,2148,73.39988539436324, 2558e38c-cb64-4766-9fcb-d850e3244e25,1754213.9641929292
1463,1313,11,1,2565,973.6846890897164,8,1760,96.2429529646352, 12a24383-cf40-4734-91b8-cabba7266eda,2497501.227515123
1464,1305,14,9,4244,1618.368146668118,25,2105,81.77276279814042, d8fe2aa8-c82b-4b2c-a38a-0ec5bfe7c7df,6868354.414459493
1465,417,13,6,4448,83.58393728011104,42,1169,79.94401516042375, 10ea7bd4-0274-4fda-af30-af25bfe84834,371781.35302193393
1466,1508,8,6,4026,291.62332033684675,55,1405,96.65069620534976, a4d9c7f6-a344-4984-bb11-06120f7adb57,1174075.487676145
1467,804,12,7,3240,205.37033786234807,17,2087,74.63708998867135, f6579bb2-bbcc-4323-ba05-f518e634c070,665399.8946740079
1468,798,9,9,3613,475.1154919841248,38,1817,76.50961923348311, a64492df-0909-4322-8a2b-ea2da4becde1,1716592.272538643
1469,609,10,7,4110,354.3334486284476,11,1172,94.83851575226171, 120445d8-fb25-40f7-8e72-6244536b4996,1456310.4738629195
1470,2013,11,7,2977,640.0376347532296,22,1551,78.38964035907406, e10f9034-953a-4292-9ff7-bc6ef2df14e2,1905392.0386603645
1471,1632,11,3,1500,1495.146149330773,22,2161,88.99696782007639, a6d557d0-043c-4b28-bdd1-795fd0349f2d,2242719.223996159
1472,1081,16,10,1668,94.2640525087302,48,651,92.18714974153386, 2d0f2bed-4ef2-4ed2-b01b-c0eec633be14,157232.43958456197
1473,1314,18,9,840,156.79012962353315,16,1680,76.68160890101726, 3331361a-1a85-425c-850c-036dc6903ace,131703.70888376783
1474,1334,9,4,799,1133.004418826662,14,1502,77.60223457761606, cdfee8d6-ab5c-43a3-b259-8131340fa363,905270.5306425028
1475,2054,3,6,802,1045.3169100328814,53,1430,85.48885288423298, 66aa458f-47c4-4c57-a8fc-90d51690b60a,838344.1618463709
1476,310,4,7,4488,953.4093959489232,51,1266,93.7664111506613, 890ae0d5-a004-4d28-a168-b671d7d611ba,4278901.369018767
1477,785,20,9,1055,1036.6587801484502,56,1496,86.63132608741302, 64ef01b5-7f2e-47df-845b-ffe34a21c537,1093675.013056615
1478,1946,19,10,973,1486.6573888494731,8,1956,72.02009208822173, f3203396-8e65-4ef6-9140-688d03f31a88,1446517.6393505374
1479,905,10,3,2508,1156.466936562162,41,402,80.52511538301388, d185d4e8-4afc-4ad7-950e-c6aa621152d2,2900419.0768979024
1480,1026,13,2,4697,919.3765504090308,9,1684,79.919136184384, d05c076b-91ca-43e4-ae69-ff4bf4f83008,4318311.657271218
1481,1627,1,2,3478,172.68447933977492,44,1613,94.22805719305688, 212292d3-ee54-4717-a271-6c86beca981e,600596.6191437371
1482,1399,12,2,1920,1949.7945168067656,57,381,78.68990944077517, 8c9eebfc-c274-4e44-8299-b29078b545ba,3743605.4722689902
1483,1615,11,9,4844,486.27396025913663,42,2126,97.03652358563248, 02608e66-c745-46cf-ab85-305564d14f73,2355511.063495258
1484,823,5,8,4281,1739.6242492943138,39,2031,80.04952617239243, 801c0b7d-b924-4485-bbe5-b123fdc5fbfa,7447331.411228958
1485,1328,2,9,4491,764.1656380445894,53,631,75.82324589327513, 7cd8e774-278f-4a13-b464-a1eb310d8987,3431867.880458251
1486,58,17,9,3342,1371.0336186811728,3,1176,86.19819727406112, 67abdb60-a09f-47ad-bdab-b4edf3ed8ca1,4581994.35363248
1487,1249,17,1,1479,913.7181291761448,38,1554,81.59161858748695, 298bad34-3ccc-407d-9dab-f257d216b409,1351389.1130515183
1488,1450,20,10,378,714.7838759880799,23,1492,89.42771004245662, d6089086-2360-4cf6-872b-00e6f1398a08,270188.3051234942
1489,1226,15,10,4447,1232.4670513811589,56,1120,97.4713883532874, a0fb6fdb-2d24-4c02-aca6-fbaaaa82e33f,5480780.977492013
1490,1941,4,9,1131,1076.8517680644331,55,677,98.22326196140529, ebc9f097-42f9-4cdd-ade9-a10119fb6c10,1217919.3496808738
1491,518,11,1,4781,472.5404898562789,5,1264,76.8209379172919, 8d8f4d2f-57d1-4302-a1ec-d0936cb2c58f,2259216.0820028693
1492,2078,1,5,1443,679.1211797944811,53,674,74.86813842948743, d0917cc5-c442-4564-b0f8-a59b8e6c44fd,979971.8624434364
1493,151,10,4,704,78.40980939504522,48,2104,98.19871207089014, 4cfdac36-c082-4834-bd67-600c1bf53a54,55200.50581411184
1494,548,18,8,2755,395.23142108191104,8,1852,94.37283422532478, 83244ebe-ae7f-4f0a-9851-ada68fa4e0f9,1088862.5650806648
1495,2158,15,5,691,678.3076888783795,2,1082,77.85027978191032, f1180583-05f6-49e6-b961-6c324d62798d,468710.61301496025
1496,1145,19,9,4054,1944.5214061187255,20,1787,94.14863150778363, 39f70d32-c06d-46b0-8efb-b68611f0905c,7883089.780405314
1497,1054,4,1,111,1058.906980183598,59,1228,92.2316382894176, 61fd462d-659e-4b83-92cd-03198db4a9dc,117538.67480037936
1498,1395,6,8,221,1404.5844830408876,31,1481,77.6068599630801, 195545a0-4aa0-4e5d-bc51-5b9cec2af1a1,310413.1707520361
1499,1706,2,6,4620,1350.4647288637689,51,1902,97.17353069161103, 390c36e6-51a0-409d-bccc-92206562344b,6239147.0473506125
1500,1173,13,1,2376,1961.9669784300013,3,422,79.65413934550374, aa3db10d-42e3-4c7c-b319-c6f905dd608c,4661633.540749684
1501,600,2,2,2744,1115.7739058644247,56,1835,84.40537238401822, 62a5e8f2-a96d-48c6-9948-296bd52f4e4a,3061683.5976919816
1502,1497,13,4,4173,1175.1339103234566,54,1235,88.27784600204983, e6fa4f9a-80c8-4d9a-908b-1bf74c82bb68,4903833.807779784
1503,607,15,5,977,607.1396516401948,14,21,75.73789762417708, bd9ab34e-e904-462f-a8f4-45b21593ecc4,593175.4396524703
1504,435,18,1,885,1255.9744935712488,29,397,88.33864029064175, f8f33896-c651-42e6-829e-e33b05e86044,1111537.4268105552
1505,1532,11,10,2176,1517.8715996830194,15,1113,91.18815925025804, 5e846679-ec44-4744-99ec-b3a4f1830e9d,3302888.60091025
1506,1735,5,7,200,215.4742275301272,4,1813,73.04641259020508, 58ab2655-8184-42b7-8367-f0a8ef9675cf,43094.84550602544
1507,667,14,4,475,965.4482115684756,17,7,81.38045067071843, c7fc5b0e-81f4-4dda-9631-c04459798136,458587.90049502585
1508,782,16,1,745,849.5814056533668,26,740,88.36178795717075, 9dc87a04-1965-49b6-9a9d-af8d2e6d05ef,632938.1472117583
1509,1426,14,6,3482,236.03315448194704,47,99,97.78650667507117, 62c3dd93-d58b-4f9e-b121-573ae7650244,821867.4439061396
1510,833,9,9,3611,689.1626975078342,48,1491,96.72950428465045, 0c8746df-0bc3-4039-b41e-e2539633d536,2488566.500700789
1511,326,6,9,2840,1075.0054939176057,58,130,75.09001945813797, b42040cf-75ff-4cc9-a5d5-4a51a90f25cb,3053015.6027259994
1512,557,9,4,3628,1303.2400587451757,4,1349,88.31523685818485, f7c87887-b304-44a9-a29f-e9475d393ff6,4728154.933127496
1513,513,5,7,4916,584.8998269846351,35,1090,72.94053497620452, 48e0b9d7-66c3-4fd8-8d87-0ef22c86ac4c,2875367.549456466
1514,1691,11,10,2123,957.8361870182416,4,18,78.81636674453812, 7025a489-0196-410d-b2fe-87459061ec27,2033486.225039727
1515,56,12,1,4666,1470.8181431230005,42,719,87.91810786372011, 9398d87d-6d58-4f32-b0fe-da728f828bae,6862837.45581192
1516,912,17,10,2052,850.2730188099472,30,1494,72.44094254495872, f9b09d56-688d-410b-aea4-24bfb6dc5fed,1744760.2345980117
1517,1998,6,9,1145,1882.1385020613773,41,988,96.6658618138472, 48678b4c-1904-43d8-8efd-5988877d54f2,2155048.584860277
1518,1543,20,1,2197,71.10525779569593,20,1064,94.86965951604508, 5a5f904d-23da-4d0f-baef-576fdc87b12d,156218.25137714396
1519,20,6,9,3922,527.8522443921298,21,502,84.2016991750321, 1d92dab2-c875-4f10-9df0-bafaa1cefca2,2070236.5025059327
1520,921,15,6,4921,275.4485619798699,22,2052,84.75262765077554, 743b8096-5349-45ae-b141-80a578372cde,1355482.3735029397
1521,1,17,10,3966,1087.1684376819858,21,460,96.44088636327004, 46786cc7-4967-4c22-b5be-6a05e799aea6,4311710.023846756
1522,848,3,7,3731,362.9732808590828,29,608,71.51312055477422, 2c57e62b-cae4-4036-b07b-cbc06d8bc5d7,1354253.3108852378
1523,1253,19,4,2114,1486.2624485127535,48,1658,74.31642759063828, 8b8a2cce-891d-4626-add9-1ddf4ac67410,3141958.816155961
1524,725,2,9,2449,1837.5165369958893,28,1297,79.2401318676036, acf8cd73-baf8-4e09-8017-39f59e3cb792,4500077.999102933
1525,1307,9,6,3498,422.3273146500933,45,1910,80.93152811756883, 0d592854-cf87-429e-acee-8e5e5fe0dc92,1477300.9466460266
1526,760,9,6,483,1814.45858421188,47,870,99.62340332785156, 4d777255-59e1-4c99-94f2-5adfd339a0d8,876383.4961743382
1527,1143,7,10,2685,1267.1929017753218,51,252,74.4238565557772, 73ab5a9c-9d3f-42f9-b5a1-723c00ffe778,3402412.9412667397
1528,1915,16,6,802,400.37958734050784,26,99,79.09311642100425, 5dfae573-a167-4929-953d-7d57bb55099e,321104.42904708727
1529,227,6,4,2196,1475.7255021154624,3,1313,94.83849785071922, e41d1659-25c4-48ca-b0a7-e6e7d1172e5e,3240693.202645556
1530,702,9,7,418,190.83861500500527,54,763,93.53064045982325, 9c33ea83-31cc-441e-ba8e-e946ec1bda76,79770.54107209221
1531,308,13,2,120,1387.3749683480794,44,1562,89.64450130682692, 7d625899-91df-49fa-bd4d-27e7192038fb,166484.99620176954
1532,1518,2,2,3604,1723.9100303306743,58,600,79.85655228833578, 8344cb6f-69f7-472d-80c8-4dd17bcfd6bc,6212971.749311751
1533,1532,14,6,691,1901.248279988216,25,1073,73.53330755219244, ca7cb26e-e56e-48f9-9d98-cda7856ce3a8,1313762.5614718571
1534,1845,5,9,4204,118.5169235607224,34,585,99.50639634391676, 4b941542-e5b2-4793-bf98-22bfb332d05a,498245.14664927695
1535,1113,11,3,2296,133.25182052960767,20,1218,77.54279238004631, 6dbf7155-55ad-4fec-a41c-df379e98749e,305946.1799359792
1536,653,15,7,1560,1861.5057277835883,27,1040,95.33909461596316, 1025ce64-d0db-4d0c-a78c-cf031db7eb29,2903948.935342398
1537,797,6,9,2646,1581.289218686976,47,109,96.85024653669171, 80ff31c1-f883-4198-9b6c-de41b1faa49f,4184091.2726457375
1538,480,6,9,2011,1550.7916617372646,42,1414,83.22698996321351, 1b006393-9eee-401c-8de6-fc287cc86ba6,3118642.031753639
1539,1780,16,3,3226,1487.8172413173306,4,87,95.52491956358782, 0e3e686a-d6b4-4d4f-b86e-69a6ecac3d7c,4799698.420489709
1540,897,20,1,4492,1437.4859356773627,28,1733,78.37110969895319, f4188a01-0233-4efd-8fbf-b69942d89ff3,6457186.823062713
1541,586,4,2,2665,1230.313527827761,15,657,96.6973338203616, 63719990-f752-4274-9981-fe2a991d41d0,3278785.551660983
1542,1379,5,8,1370,1627.352688609099,21,2057,89.07898947645104, 789c8325-9db2-42de-baea-1ff3e3a1ed39,2229473.1833944656
1543,262,6,7,381,78.00307755035134,36,1370,75.83116604005663, 086a3961-4ce3-44a4-85dd-f6abe53ffb7f,29719.172546683854
1544,1200,13,1,2916,1483.2011960111713,24,903,93.59641201250018, 74cf0dd9-6f28-4551-a32b-53ac9b04fb25,4325014.687568575
1545,1612,14,3,4452,1170.005824852224,26,408,97.4107699420001, 5d0f3a6a-a39a-47b6-bb4c-f4ee97dc8eae,5208865.932242101
1546,1347,13,8,1929,1815.8435925931483,5,1975,87.1128931106731, ff56cf6d-1d1c-49c9-8996-0aad847cfbc1,3502762.290112183
1547,695,10,7,652,1873.383943134786,58,1312,92.81118819031354, 7cd45653-ed46-4725-b543-b83e13909d83,1221446.3309238805
